Risk_per,Money,Color,Amb,RiskisLeft,response,RT,dist
20,8,blue,100,0,['f'],2.6622004160890356,wide
30,8,blue,100,1,['j'],2.2868317050742917,wide
40,8,blue,100,0,['f'],1.9867904037237167,wide
50,8,blue,100,1,['j'],3.408538621617481,wide
60,8,blue,100,0,['j'],1.8252919963560998,wide
70,8,blue,100,1,['f'],1.5532195403939113,wide
80,8,blue,100,0,['j'],1.484384288894944,wide
20,8,blue,50,1,['j'],3.603561072726734,wide
30,8,blue,50,1,['j'],1.769754518812988,wide
40,8,blue,50,0,['f'],2.8161135456175543,wide
50,8,blue,50,0,['f'],2.0791719597182237,wide
60,8,blue,50,0,['j'],1.4002857527812012,wide
70,8,blue,50,0,['j'],2.023688811052125,wide
80,8,blue,50,1,['f'],1.4393860439304262,wide
20,8,green,100,1,['j'],1.9434427894302644,narrow
30,8,green,100,0,['f'],2.662420860491693,narrow
40,8,green,100,1,['j'],1.3849903260706924,narrow
50,8,green,100,1,['f'],1.050691683369223,narrow
60,8,green,100,0,['j'],0.9231545107322745,narrow
70,8,green,100,1,['f'],1.3243834810564294,narrow
80,8,green,100,1,['f'],0.8536863705376163,narrow
20,8,green,50,0,['f'],1.9323343837168068,narrow
30,8,green,50,1,['j'],1.2350432042730972,narrow
40,8,green,50,0,['f'],1.8750808532931842,narrow
50,8,green,50,1,['j'],1.0019985060789622,narrow
60,8,green,50,0,['j'],1.3541082015144639,narrow
70,8,green,50,1,['f'],1.1174834865960293,narrow
80,8,green,50,0,['f'],1.197330148308538,narrow
20,8,red,100,0,['f'],1.959694802586455,skew
30,8,red,100,0,['f'],1.1834939211257733,skew
40,8,red,100,1,['j'],1.7440157172386535,skew
50,8,red,100,1,['j'],0.7767074768780731,skew
60,8,red,100,0,['f'],1.240763664827682,skew
70,8,red,100,0,['f'],1.0723020593868569,skew
80,8,red,100,1,['f'],1.5365539451595396,skew
20,8,red,50,0,['f'],1.608917444536928,skew
30,8,red,50,0,['f'],1.1846112186321989,skew
40,8,red,50,0,['f'],0.9686619111453183,skew
50,8,red,50,0,['f'],2.000311466632411,skew
60,8,red,50,0,['f'],1.2085048296139576,skew
70,8,red,50,1,['f'],2.448563641286455,skew
80,8,red,50,0,['j'],1.5933867823332548,skew
20,8,yellow,100,1,['j'],2.3788559989188798,True_unkown
30,8,yellow,100,0,['f'],1.0033439279650338,True_unkown
40,8,yellow,100,1,['j'],1.3875355342170224,True_unkown
50,8,yellow,100,1,['j'],0.9232449640403502,True_unkown
60,8,yellow,100,1,['j'],0.6994629121618345,True_unkown
70,8,yellow,100,1,['f'],0.9893376030377112,True_unkown
80,8,yellow,100,1,['f'],1.8869134543347172,True_unkown
20,8,yellow,50,1,['j'],1.0161988220643252,True_unkown
30,8,yellow,50,1,['j'],2.6956507887807675,True_unkown
40,8,yellow,50,1,['j'],1.782941359502729,True_unkown
50,8,yellow,50,0,['j'],3.2951741738361306,True_unkown
60,8,yellow,50,1,['j'],1.5912929873447865,True_unkown
70,8,yellow,50,0,['j'],1.2638400672003627,True_unkown
80,8,yellow,50,0,['j'],1.2645565824932419,True_unkown
